high_by_point_n,low_by_point_n,high_by_point_n_on_trend,low_by_point_n_on_trend,high_by_point_m,low_by_point_m,high_by_point_m_on_trend,low_by_point_m_on_trend,Fit Score,Total Pnl%,Avg Pnl% per entry,Trade Count
4,4,4,4,4,4,4,4,2.29,407.35,4.43,92
4,4,4,5,4,4,4,5,1.96,316.3,3.64,87
4,4,4,6,4,4,4,6,2.14,373.7,4.2,89
4,4,4,7,4,4,4,7,2.12,362.08,4.11,88
4,4,4,8,4,4,4,8,2.17,365.83,4.3,85
4,4,4,9,4,4,4,9,2.17,365.83,4.3,85
4,4,4,10,4,4,4,10,2.17,365.83,4.3,85
4,4,5,4,4,4,5,4,2.39,415.63,4.72,88
4,4,5,5,4,4,5,5,2.04,324.59,3.91,83
4,4,5,6,4,4,5,6,2.15,371.82,4.27,87
4,4,5,7,4,4,5,7,2.13,360.21,4.19,86
4,4,5,8,4,4,5,8,2.18,363.96,4.39,83
4,4,5,9,4,4,5,9,2.18,363.96,4.39,83
4,4,5,10,4,4,5,10,2.18,363.96,4.39,83
4,4,6,4,4,4,6,4,2.39,415.63,4.72,88
4,4,6,5,4,4,6,5,2.04,324.59,3.91,83
4,4,6,6,4,4,6,6,2.15,371.82,4.27,87
4,4,6,7,4,4,6,7,2.13,360.21,4.19,86
4,4,6,8,4,4,6,8,2.18,363.96,4.39,83
4,4,6,9,4,4,6,9,2.18,363.96,4.39,83
4,4,6,10,4,4,6,10,2.18,363.96,4.39,83
4,4,7,4,4,4,7,4,2.45,423.23,4.86,87
4,4,7,5,4,4,7,5,2.09,332.18,4.05,82
4,4,7,6,4,4,7,6,2.2,379.42,4.41,86
4,4,7,7,4,4,7,7,2.18,367.8,4.33,85
4,4,7,8,4,4,7,8,2.24,371.55,4.53,82
4,4,7,9,4,4,7,9,2.24,371.55,4.53,82
4,4,7,10,4,4,7,10,2.24,371.55,4.53,82
4,4,8,4,4,4,8,4,2.45,423.23,4.86,87
4,4,8,5,4,4,8,5,2.0,306.04,3.78,81
4,4,8,6,4,4,8,6,2.2,379.42,4.41,86
4,4,8,7,4,4,8,7,2.18,367.8,4.33,85
4,4,8,8,4,4,8,8,2.24,371.55,4.53,82
4,4,8,9,4,4,8,9,2.24,371.55,4.53,82
4,4,8,10,4,4,8,10,2.24,371.55,4.53,82
4,4,9,4,4,4,9,4,2.45,423.23,4.86,87
4,4,9,5,4,4,9,5,2.0,306.04,3.78,81
4,4,9,6,4,4,9,6,2.2,379.42,4.41,86
4,4,9,7,4,4,9,7,2.18,367.8,4.33,85
4,4,9,8,4,4,9,8,2.24,371.55,4.53,82
4,4,9,9,4,4,9,9,2.24,371.55,4.53,82
4,4,9,10,4,4,9,10,2.24,371.55,4.53,82
4,4,10,4,4,4,10,4,2.48,426.75,4.96,86
4,4,10,5,4,4,10,5,2.03,309.57,3.87,80
4,4,10,6,4,4,10,6,2.23,382.95,4.51,85
4,4,10,7,4,4,10,7,2.2,371.33,4.42,84
4,4,10,8,4,4,10,8,2.26,375.08,4.63,81
4,4,10,9,4,4,10,9,2.26,375.08,4.63,81
4,4,10,10,4,4,10,10,2.26,375.08,4.63,81
4,5,4,4,4,5,4,4,2.44,426.23,4.74,90
4,5,4,5,4,5,4,5,2.06,338.9,3.85,88
4,5,4,6,4,5,4,6,2.21,392.43,4.36,90
4,5,4,7,4,5,4,7,2.19,380.81,4.28,89
4,5,4,8,4,5,4,8,2.28,388.44,4.52,86
4,5,4,9,4,5,4,9,2.25,384.56,4.47,86
4,5,4,10,4,5,4,10,2.39,403.44,4.8,84
4,5,5,4,4,5,5,4,2.55,434.51,5.05,86
4,5,5,5,4,5,5,5,2.14,347.19,4.13,84
4,5,5,6,4,5,5,6,2.39,411.93,4.85,85
4,5,5,7,4,5,5,7,2.37,400.32,4.77,84
4,5,5,8,4,5,5,8,2.29,386.56,4.6,84
4,5,5,9,4,5,5,9,2.43,404.07,4.99,81
4,5,5,10,4,5,5,10,2.61,422.95,5.35,79
4,5,6,4,4,5,6,4,2.55,434.51,5.05,86
4,5,6,5,4,5,6,5,2.14,347.19,4.13,84
4,5,6,6,4,5,6,6,2.39,411.93,4.85,85
4,5,6,7,4,5,6,7,2.37,400.32,4.77,84
4,5,6,8,4,5,6,8,2.29,386.56,4.6,84
4,5,6,9,4,5,6,9,2.43,404.07,4.99,81
4,5,6,10,4,5,6,10,2.61,422.95,5.35,79
4,5,7,4,4,5,7,4,2.62,442.11,5.2,85
4,5,7,5,4,5,7,5,2.2,354.78,4.27,83
4,5,7,6,4,5,7,6,2.45,419.53,4.99,84
4,5,7,7,4,5,7,7,2.43,407.91,4.91,83
4,5,7,8,4,5,7,8,2.35,394.15,4.75,83
4,5,7,9,4,5,7,9,2.5,411.66,5.15,80
4,5,7,10,4,5,7,10,2.68,430.54,5.52,78
4,5,8,4,4,5,8,4,2.62,442.11,5.2,85
4,5,8,5,4,5,8,5,2.11,328.65,4.01,82
4,5,8,6,4,5,8,6,2.45,419.53,4.99,84
4,5,8,7,4,5,8,7,2.43,407.91,4.91,83
4,5,8,8,4,5,8,8,2.35,394.15,4.75,83
4,5,8,9,4,5,8,9,2.5,411.66,5.15,80
4,5,8,10,4,5,8,10,2.68,430.54,5.52,78
4,5,9,4,4,5,9,4,2.62,442.11,5.2,85
4,5,9,5,4,5,9,5,2.11,328.65,4.01,82
4,5,9,6,4,5,9,6,2.45,419.53,4.99,84
4,5,9,7,4,5,9,7,2.43,407.91,4.91,83
4,5,9,8,4,5,9,8,2.35,394.15,4.75,83
4,5,9,9,4,5,9,9,2.5,411.66,5.15,80
4,5,9,10,4,5,9,10,2.68,430.54,5.52,78
4,5,10,4,4,5,10,4,2.65,445.63,5.31,84
4,5,10,5,4,5,10,5,2.13,332.18,4.1,81
4,5,10,6,4,5,10,6,2.48,423.06,5.1,83
4,5,10,7,4,5,10,7,2.46,411.44,5.02,82
4,5,10,8,4,5,10,8,2.38,397.68,4.85,82
4,5,10,9,4,5,10,9,2.53,415.19,5.26,79
4,5,10,10,4,5,10,10,2.72,434.07,5.64,77
4,6,4,4,4,6,4,4,3.16,590.37,6.71,88
4,6,4,5,4,6,4,5,2.99,529.05,6.53,81
4,6,4,6,4,6,4,6,2.78,546.07,6.21,88
4,6,4,7,4,6,4,7,3.19,574.84,7.01,82
4,6,4,8,4,6,4,8,3.3,578.59,7.32,79
4,6,4,9,4,6,4,9,3.3,578.59,7.32,79
4,6,4,10,4,6,4,10,3.57,597.47,7.76,77
4,6,5,4,4,6,5,4,3.32,598.66,7.13,84
4,6,5,5,4,6,5,5,3.14,537.34,6.98,77
4,6,5,6,4,6,5,6,2.8,544.19,6.33,86
4,6,5,7,4,6,5,7,3.22,572.96,7.16,80
4,6,5,8,4,6,5,8,3.34,576.71,7.49,77
4,6,5,9,4,6,5,9,3.34,576.71,7.49,77
4,6,5,10,4,6,5,10,3.61,595.59,7.94,75
4,6,6,4,4,6,6,4,3.32,598.66,7.13,84
4,6,6,5,4,6,6,5,3.14,537.34,6.98,77
4,6,6,6,4,6,6,6,2.8,544.19,6.33,86
4,6,6,7,4,6,6,7,3.22,572.96,7.16,80
4,6,6,8,4,6,6,8,3.34,576.71,7.49,77
4,6,6,9,4,6,6,9,3.34,576.71,7.49,77
4,6,6,10,4,6,6,10,3.61,595.59,7.94,75
4,6,7,4,4,6,7,4,3.5,611.73,7.46,82
4,6,7,5,4,6,7,5,3.31,550.41,7.34,75
4,6,7,6,4,6,7,6,2.93,557.26,6.63,84
4,6,7,7,4,6,7,7,3.39,586.03,7.51,78
4,6,7,8,4,6,7,8,3.52,589.78,7.86,75
4,6,7,9,4,6,7,9,3.52,589.78,7.86,75
4,6,7,10,4,6,7,10,3.83,608.66,8.34,73
4,6,8,4,4,6,8,4,3.5,611.73,7.46,82
4,6,8,5,4,6,8,5,3.2,524.27,7.08,74
4,6,8,6,4,6,8,6,2.93,557.26,6.63,84
4,6,8,7,4,6,8,7,3.39,586.03,7.51,78
4,6,8,8,4,6,8,8,3.52,589.78,7.86,75
4,6,8,9,4,6,8,9,3.52,589.78,7.86,75
4,6,8,10,4,6,8,10,3.83,608.66,8.34,73
4,6,9,4,4,6,9,4,3.5,611.73,7.46,82
4,6,9,5,4,6,9,5,3.2,524.27,7.08,74
4,6,9,6,4,6,9,6,2.93,557.26,6.63,84
4,6,9,7,4,6,9,7,3.39,586.03,7.51,78
4,6,9,8,4,6,9,8,3.52,589.78,7.86,75
4,6,9,9,4,6,9,9,3.52,589.78,7.86,75
4,6,9,10,4,6,9,10,3.83,608.66,8.34,73
4,6,10,4,4,6,10,4,3.5,611.73,7.46,82
4,6,10,5,4,6,10,5,3.2,524.27,7.08,74
4,6,10,6,4,6,10,6,2.93,557.26,6.63,84
4,6,10,7,4,6,10,7,3.39,586.03,7.51,78
4,6,10,8,4,6,10,8,3.52,589.78,7.86,75
4,6,10,9,4,6,10,9,3.52,589.78,7.86,75
4,6,10,10,4,6,10,10,3.83,608.66,8.34,73
4,7,4,4,4,7,4,4,3.16,590.37,6.71,88
4,7,4,5,4,7,4,5,3.09,528.35,6.77,78
4,7,4,6,4,7,4,6,2.86,545.37,6.42,85
4,7,4,7,4,7,4,7,3.3,574.14,7.27,79
4,7,4,8,4,7,4,8,3.43,577.9,7.6,76
4,7,4,9,4,7,4,9,3.43,577.9,7.6,76
4,7,4,10,4,7,4,10,3.72,596.78,8.06,74
4,7,5,4,4,7,5,4,3.32,598.66,7.13,84
4,7,5,5,4,7,5,5,3.25,536.64,7.25,74
4,7,5,6,4,7,5,6,2.88,543.49,6.55,83
4,7,5,7,4,7,5,7,3.34,572.26,7.43,77
4,7,5,8,4,7,5,8,3.47,576.02,7.78,74
4,7,5,9,4,7,5,9,3.47,576.02,7.78,74
4,7,5,10,4,7,5,10,3.77,594.9,8.26,72
4,7,6,4,4,7,6,4,3.32,598.66,7.13,84
4,7,6,5,4,7,6,5,3.25,536.64,7.25,74
4,7,6,6,4,7,6,6,2.88,543.49,6.55,83
4,7,6,7,4,7,6,7,3.34,572.26,7.43,77
4,7,6,8,4,7,6,8,3.47,576.02,7.78,74
4,7,6,9,4,7,6,9,3.47,576.02,7.78,74
4,7,6,10,4,7,6,10,3.77,594.9,8.26,72
4,7,7,4,4,7,7,4,3.5,611.73,7.46,82
4,7,7,5,4,7,7,5,3.44,549.71,7.63,72
4,7,7,6,4,7,7,6,3.02,556.56,6.87,81
4,7,7,7,4,7,7,7,3.53,585.33,7.8,75
4,7,7,8,4,7,7,8,3.67,589.09,8.18,72
4,7,7,9,4,7,7,9,3.67,589.09,8.18,72
4,7,7,10,4,7,7,10,4.02,607.97,8.69,70
4,7,8,4,4,7,8,4,3.5,611.73,7.46,82
4,7,8,5,4,7,8,5,3.32,523.57,7.37,71
4,7,8,6,4,7,8,6,3.02,556.56,6.87,81
4,7,8,7,4,7,8,7,3.53,585.33,7.8,75
4,7,8,8,4,7,8,8,3.67,589.09,8.18,72
4,7,8,9,4,7,8,9,3.67,589.09,8.18,72
4,7,8,10,4,7,8,10,4.02,607.97,8.69,70
4,7,9,4,4,7,9,4,3.5,611.73,7.46,82
4,7,9,5,4,7,9,5,3.32,523.57,7.37,71
4,7,9,6,4,7,9,6,3.02,556.56,6.87,81
4,7,9,7,4,7,9,7,3.53,585.33,7.8,75
4,7,9,8,4,7,9,8,3.67,589.09,8.18,72
4,7,9,9,4,7,9,9,3.67,589.09,8.18,72
4,7,9,10,4,7,9,10,4.02,607.97,8.69,70
4,7,10,4,4,7,10,4,3.5,611.73,7.46,82
4,7,10,5,4,7,10,5,3.32,523.57,7.37,71
4,7,10,6,4,7,10,6,3.02,556.56,6.87,81
4,7,10,7,4,7,10,7,3.53,585.33,7.8,75
4,7,10,8,4,7,10,8,3.67,589.09,8.18,72
4,7,10,9,4,7,10,9,3.67,589.09,8.18,72
4,7,10,10,4,7,10,10,4.02,607.97,8.69,70
4,8,4,4,4,8,4,4,2.99,523.57,6.31,83
4,8,4,5,4,8,4,5,2.9,461.55,6.32,73
4,8,4,6,4,8,4,6,2.65,474.69,5.93,80
4,8,4,7,4,8,4,7,3.07,503.46,6.8,74
4,8,4,8,4,8,4,8,3.24,511.1,7.2,71
4,8,4,9,4,8,4,9,3.18,507.23,7.14,71
4,8,4,10,4,8,4,10,3.47,526.11,7.62,69
4,8,5,4,4,8,5,4,3.26,541.05,6.94,78
4,8,5,5,4,8,5,5,3.18,479.03,7.04,68
4,8,5,6,4,8,5,6,2.99,503.39,6.8,74
4,8,5,7,4,8,5,7,3.56,532.16,7.83,68
4,8,5,8,4,8,5,8,3.42,518.42,7.62,68
4,8,5,9,4,8,5,9,3.72,535.93,8.25,65
4,8,5,10,4,8,5,10,4.12,554.81,8.81,63
4,8,6,4,4,8,6,4,3.26,541.05,6.94,78
4,8,6,5,4,8,6,5,3.18,479.03,7.04,68
4,8,6,6,4,8,6,6,2.99,503.39,6.8,74
4,8,6,7,4,8,6,7,3.56,532.16,7.83,68
4,8,6,8,4,8,6,8,3.42,518.42,7.62,68
4,8,6,9,4,8,6,9,3.72,535.93,8.25,65
4,8,6,10,4,8,6,10,4.12,554.81,8.81,63
4,8,7,4,4,8,7,4,3.45,554.12,7.29,76
4,8,7,5,4,8,7,5,3.39,492.1,7.46,66
4,8,7,6,4,8,7,6,3.16,516.46,7.17,72
4,8,7,7,4,8,7,7,3.79,545.23,8.26,66
4,8,7,8,4,8,7,8,3.64,531.49,8.05,66
4,8,7,9,4,8,7,9,3.99,549.0,8.71,63
4,8,7,10,4,8,7,10,4.44,567.88,9.31,61
4,8,8,4,4,8,8,4,3.45,554.12,7.29,76
4,8,8,5,4,8,8,5,3.26,465.97,7.17,65
4,8,8,6,4,8,8,6,3.16,516.46,7.17,72
4,8,8,7,4,8,8,7,3.79,545.23,8.26,66
4,8,8,8,4,8,8,8,3.64,531.49,8.05,66
4,8,8,9,4,8,8,9,3.99,549.0,8.71,63
4,8,8,10,4,8,8,10,4.44,567.88,9.31,61
4,8,9,4,4,8,9,4,3.45,554.12,7.29,76
4,8,9,5,4,8,9,5,3.26,465.97,7.17,65
4,8,9,6,4,8,9,6,3.16,516.46,7.17,72
4,8,9,7,4,8,9,7,3.79,545.23,8.26,66
4,8,9,8,4,8,9,8,3.64,531.49,8.05,66
4,8,9,9,4,8,9,9,3.99,549.0,8.71,63
4,8,9,10,4,8,9,10,4.44,567.88,9.31,61
4,8,10,4,4,8,10,4,3.45,554.12,7.29,76
4,8,10,5,4,8,10,5,3.26,465.97,7.17,65
4,8,10,6,4,8,10,6,3.16,516.46,7.17,72
4,8,10,7,4,8,10,7,3.79,545.23,8.26,66
4,8,10,8,4,8,10,8,3.64,531.49,8.05,66
4,8,10,9,4,8,10,9,3.99,549.0,8.71,63
4,8,10,10,4,8,10,10,4.44,567.88,9.31,61
4,9,4,4,4,9,4,4,2.99,523.57,6.31,83
4,9,4,5,4,9,4,5,2.9,461.55,6.32,73
4,9,4,6,4,9,4,6,2.65,474.69,5.93,80
4,9,4,7,4,9,4,7,3.07,503.46,6.8,74
4,9,4,8,4,9,4,8,3.24,511.1,7.2,71
4,9,4,9,4,9,4,9,3.18,507.23,7.14,71
4,9,4,10,4,9,4,10,3.47,526.11,7.62,69
4,9,5,4,4,9,5,4,3.26,541.05,6.94,78
4,9,5,5,4,9,5,5,3.18,479.03,7.04,68
4,9,5,6,4,9,5,6,2.99,503.39,6.8,74
4,9,5,7,4,9,5,7,3.56,532.16,7.83,68
4,9,5,8,4,9,5,8,3.42,518.42,7.62,68
4,9,5,9,4,9,5,9,3.72,535.93,8.25,65
4,9,5,10,4,9,5,10,4.12,554.81,8.81,63
4,9,6,4,4,9,6,4,3.26,541.05,6.94,78
4,9,6,5,4,9,6,5,3.18,479.03,7.04,68
4,9,6,6,4,9,6,6,2.99,503.39,6.8,74
4,9,6,7,4,9,6,7,3.56,532.16,7.83,68
4,9,6,8,4,9,6,8,3.42,518.42,7.62,68
4,9,6,9,4,9,6,9,3.72,535.93,8.25,65
4,9,6,10,4,9,6,10,4.12,554.81,8.81,63
4,9,7,4,4,9,7,4,3.45,554.12,7.29,76
4,9,7,5,4,9,7,5,3.39,492.1,7.46,66
4,9,7,6,4,9,7,6,3.16,516.46,7.17,72
4,9,7,7,4,9,7,7,3.79,545.23,8.26,66
4,9,7,8,4,9,7,8,3.64,531.49,8.05,66
