high_by_point_n,high_by_point_m,low_by_point_n,low_by_point_m,high_by_point_n_on_trend,high_by_point_m_on_trend,low_by_point_n_on_trend,low_by_point_m_on_trend,power_scaling_factor,mintick,debug_mode,Fit Score,Total Pnl%,Avg Pnl% per entry,Trade Count,Winning entry%,Avg Winner%,Avg Loser%
14,4,4,4,14,14,4,4,1.1,0.01,FALSE,3.45,427.51,9.72,44,56.82,24.09,-9.19
14,4,4,4,14,14,4,4,1.3,0.01,FALSE,3.45,403.11,9.16,44,56.82,22.71,-8.67
14,4,4,4,14,14,4,14,1.1,0.01,FALSE,4.34,744.94,11.46,65,64.62,23.05,-9.7
14,4,4,4,14,14,4,14,1.3,0.01,FALSE,4.33,705.1,10.85,65,64.62,21.83,-9.21
14,4,4,4,14,14,14,4,1.1,0.01,FALSE,5.38,663.31,13.01,51,64.71,24.68,-8.4
14,4,4,4,14,14,14,4,1.3,0.01,FALSE,5.37,627.24,12.3,51,64.71,23.36,-7.98
14,4,4,4,14,14,14,14,1.1,0.01,FALSE,8.54,612.21,19.13,32,68.75,31.52,-8.12
14,4,4,4,14,14,14,14,1.3,0.01,FALSE,8.56,581.05,18.16,32,68.75,29.9,-7.68
14,4,4,14,4,4,4,4,1.1,0.01,FALSE,2.79,384.3,7.12,54,53.7,20.64,-8.57
14,4,4,14,4,4,4,4,1.3,0.01,FALSE,2.8,362.92,6.72,54,53.7,19.48,-8.08
14,4,4,14,4,4,4,14,1.1,0.01,FALSE,3.79,636.78,9.1,70,58.57,21.11,-7.88
14,4,4,14,4,4,4,14,1.3,0.01,FALSE,3.79,602.66,8.61,70,58.57,19.97,-7.45
14,4,4,14,4,4,14,4,1.1,0.01,FALSE,4.99,625.38,11.58,54,61.11,23.7,-7.46
14,4,4,14,4,4,14,4,1.3,0.01,FALSE,5,592.08,10.96,54,61.11,22.43,-7.05
14,4,4,14,4,4,14,14,1.1,0.01,FALSE,5.21,610.64,13.88,44,63.64,26.99,-9.07
14,4,4,14,4,4,14,14,1.3,0.01,FALSE,5.21,579.75,13.18,44,63.64,25.62,-8.61
14,4,4,14,4,14,4,4,1.1,0.01,FALSE,2.98,414.19,9.41,44,47.73,29.7,-9.11
14,4,4,14,4,14,4,4,1.3,0.01,FALSE,2.98,392.44,8.92,44,47.73,28.13,-8.62
14,4,4,14,4,14,4,14,1.1,0.01,FALSE,3.5,655.87,10.58,62,56.45,26.24,-9.73
14,4,4,14,4,14,4,14,1.3,0.01,FALSE,3.5,622.69,10.04,62,56.45,24.91,-9.23
14,4,4,14,4,14,14,4,1.1,0.01,FALSE,3.88,571.19,11.66,49,53.06,29.6,-8.63
14,4,4,14,4,14,14,4,1.3,0.01,FALSE,3.88,542.3,11.07,49,53.06,28.1,-8.19
14,4,4,14,4,14,14,14,1.1,0.01,FALSE,5.68,599.05,18.72,32,59.38,38.27,-9.85
14,4,4,14,4,14,14,14,1.3,0.01,FALSE,5.67,570.05,17.81,32,59.38,36.42,-9.38
14,4,4,14,14,4,4,4,1.1,0.01,FALSE,4.01,567.23,12.61,45,55.56,30.22,-9.42
14,4,4,14,14,4,4,4,1.3,0.01,FALSE,4.01,536.66,11.93,45,55.56,28.6,-8.92
14,4,4,14,14,4,4,14,1.1,0.01,FALSE,3.38,694.39,9.38,74,56.76,23.49,-9.13
14,4,4,14,14,4,4,14,1.3,0.01,FALSE,3.38,659.26,8.91,74,56.76,22.3,-8.67
14,4,4,14,14,4,14,4,1.1,0.01,FALSE,4.76,714.14,14,51,56.86,31.17,-8.63
14,4,4,14,14,4,14,4,1.3,0.01,FALSE,4.76,678.01,13.29,51,56.86,29.6,-8.19
14,4,4,14,14,4,14,14,1.1,0.01,FALSE,7.82,790.76,20.28,39,69.23,33.58,-9.66
14,4,4,14,14,4,14,14,1.3,0.01,FALSE,7.82,752.82,19.3,39,69.23,31.97,-9.2
14,4,4,14,14,14,4,4,1.1,0.01,FALSE,3.33,406.95,11,37,51.35,30.62,-9.71
14,4,4,14,14,14,4,4,1.3,0.01,FALSE,3.33,386.36,10.44,37,51.35,29.07,-9.22
14,4,4,14,14,14,4,14,1.1,0.01,FALSE,3.53,608.18,10.86,56,57.14,26.52,-10.01
14,4,4,14,14,14,4,14,1.3,0.01,FALSE,3.53,579.33,10.35,56,57.14,25.26,-9.54
14,4,4,14,14,14,14,4,1.1,0.01,FALSE,4.46,580.43,13.19,44,56.82,29.93,-8.84
14,4,4,14,14,14,14,4,1.3,0.01,FALSE,4.45,552.59,12.56,44,56.82,28.5,-8.42
14,4,4,14,14,14,14,14,1.1,0.01,FALSE,8.38,608.86,23.42,26,65.38,40.67,-9.17
14,4,4,14,14,14,14,14,1.3,0.01,FALSE,8.4,581.28,22.36,26,65.38,38.81,-8.73
14,4,14,4,4,4,4,4,1.1,0.01,FALSE,3.88,629.18,9.68,65,61.54,21.19,-8.74
14,4,14,4,4,4,4,4,1.3,0.01,FALSE,3.9,596.39,9.18,65,61.54,20.06,-8.24
14,4,14,4,4,4,4,14,1.1,0.01,FALSE,4.22,875.19,10.42,84,61.9,22.06,-8.49
14,4,14,4,4,4,4,14,1.3,0.01,FALSE,4.23,829.52,9.88,84,61.9,20.89,-8.03
14,4,14,4,4,4,14,4,1.1,0.01,FALSE,5.46,798.5,12.1,66,66.67,22.21,-8.13
14,4,14,4,4,4,14,4,1.3,0.01,FALSE,5.47,756.99,11.47,66,66.67,21.05,-7.69
14,4,14,4,4,4,14,14,1.1,0.01,FALSE,4.98,750.28,12.5,60,65,24.08,-8.98
14,4,14,4,4,4,14,14,1.3,0.01,FALSE,4.98,712.33,11.87,60,65,22.86,-8.53
14,4,14,4,4,14,4,4,1.1,0.01,FALSE,3.68,581.45,10.57,55,54.55,26.62,-8.69
14,4,14,4,4,14,4,4,1.3,0.01,FALSE,3.68,551.85,10.03,55,54.55,25.25,-8.22
14,4,14,4,4,14,4,14,1.1,0.01,FALSE,3.22,707.55,9.56,74,56.76,24.43,-9.96
14,4,14,4,4,14,4,14,1.3,0.01,FALSE,3.22,671.76,9.08,74,56.76,23.2,-9.45
14,4,14,4,4,14,14,4,1.1,0.01,FALSE,3.83,667.35,10.43,64,57.81,24.41,-8.73
14,4,14,4,4,14,14,4,1.3,0.01,FALSE,3.83,633.59,9.9,64,57.81,23.17,-8.29
14,4,14,4,4,14,14,14,1.1,0.01,FALSE,4.5,648.89,13.52,48,58.33,29.8,-9.27
14,4,14,4,4,14,14,14,1.3,0.01,FALSE,4.49,616.77,12.85,48,58.33,28.33,-8.83
14,4,14,4,14,4,4,4,1.1,0.01,FALSE,4.73,770.07,13.51,57,63.16,27.12,-9.82
14,4,14,4,14,4,4,4,1.3,0.01,FALSE,4.73,730,12.81,57,63.16,25.71,-9.31
14,4,14,4,14,4,4,14,1.1,0.01,FALSE,3.77,889.67,10.59,84,60.71,23.74,-9.73
14,4,14,4,14,4,4,14,1.3,0.01,FALSE,3.77,844.66,10.06,84,60.71,22.54,-9.23
14,4,14,4,14,4,14,4,1.1,0.01,FALSE,4.94,842.6,13.37,63,61.9,27.1,-8.92
14,4,14,4,14,4,14,4,1.3,0.01,FALSE,4.94,799.98,12.7,63,61.9,25.72,-8.47
14,4,14,4,14,4,14,14,1.1,0.01,FALSE,7.03,894.92,16.89,53,69.81,28.2,-9.27
14,4,14,4,14,4,14,14,1.3,0.01,FALSE,7.03,850.93,16.06,53,69.81,26.81,-8.82
14,4,14,4,14,14,4,4,1.1,0.01,FALSE,4.23,574.68,12.23,47,61.7,25.96,-9.9
14,4,14,4,14,14,4,4,1.3,0.01,FALSE,4.23,545.61,11.61,47,61.7,24.65,-9.4
14,4,14,4,14,14,4,14,1.1,0.01,FALSE,3.71,768.65,11.14,69,60.87,25.05,-10.5
14,4,14,4,14,14,4,14,1.3,0.01,FALSE,3.71,731.17,10.6,69,60.87,23.83,-9.99
14,4,14,4,14,14,14,4,1.1,0.01,FALSE,4.54,673.7,12.25,55,63.64,24.68,-9.51
14,4,14,4,14,14,14,4,1.3,0.01,FALSE,4.54,640.58,11.65,55,63.64,23.48,-9.05
14,4,14,4,14,14,14,14,1.1,0.01,FALSE,6.32,670.56,16.36,41,65.85,29.5,-9
14,4,14,4,14,14,14,14,1.3,0.01,FALSE,6.33,638.83,15.58,41,65.85,28.1,-8.57
14,4,14,14,4,4,4,4,1.1,0.01,FALSE,3.41,524.2,9.71,54,57.41,23.94,-9.47
14,4,14,14,4,4,4,4,1.3,0.01,FALSE,3.42,499.64,9.25,54,57.41,22.77,-8.97
14,4,14,14,4,4,4,14,1.1,0.01,FALSE,4.86,844.63,12.42,68,61.76,25.32,-8.42
14,4,14,14,4,4,4,14,1.3,0.01,FALSE,4.88,804.17,11.83,68,61.76,24.08,-7.97
14,4,14,14,4,4,14,4,1.1,0.01,FALSE,6.14,775.96,14.92,52,63.46,28.09,-7.95
14,4,14,14,4,4,14,4,1.3,0.01,FALSE,6.16,739.06,14.21,52,63.46,26.74,-7.54
14,4,14,14,4,4,14,14,1.1,0.01,FALSE,5.91,687.11,16.36,42,64.29,30.63,-9.32
14,4,14,14,4,4,14,14,1.3,0.01,FALSE,5.92,655.49,15.61,42,64.29,29.21,-8.87
14,4,14,14,4,14,4,4,1.1,0.01,FALSE,3.51,589.07,12.02,49,51.02,32.94,-9.77
14,4,14,14,4,14,4,4,1.3,0.01,FALSE,3.52,562.57,11.48,49,51.02,31.42,-9.29
14,4,14,14,4,14,4,14,1.1,0.01,FALSE,3.98,842.72,13.17,64,57.81,30.42,-10.48
14,4,14,14,4,14,4,14,1.3,0.01,FALSE,3.99,804.13,12.56,64,57.81,29.01,-9.98
14,4,14,14,4,14,14,4,1.1,0.01,FALSE,4.4,758.06,13.78,55,54.55,32.71,-8.93
14,4,14,14,4,14,14,4,1.3,0.01,FALSE,4.41,723.58,13.16,55,54.55,31.2,-8.5
14,4,14,14,4,14,14,14,1.1,0.01,FALSE,5.63,700.42,20.01,35,57.14,42.58,-10.07
14,4,14,14,4,14,14,14,1.3,0.01,FALSE,5.63,669.31,19.12,35,57.14,40.69,-9.63
14,4,14,14,14,4,4,4,1.1,0.01,FALSE,4.77,775.14,16.15,48,60.42,33.82,-10.83
14,4,14,14,14,4,4,4,1.3,0.01,FALSE,4.77,738.75,15.39,48,60.42,32.23,-10.31
14,4,14,14,14,4,4,14,1.1,0.01,FALSE,4.16,954.31,12.72,75,60,27.91,-10.06
14,4,14,14,14,4,4,14,1.3,0.01,FALSE,4.17,910.57,12.14,75,60,26.62,-9.58
14,4,14,14,14,4,14,4,1.1,0.01,FALSE,5.59,928.01,17.51,53,58.49,36.46,-9.19
14,4,14,14,14,4,14,4,1.3,0.01,FALSE,5.6,885.74,16.71,53,58.49,34.78,-8.75
14,4,14,14,14,4,14,14,1.1,0.01,FALSE,8.43,939.96,22.93,41,70.73,36.78,-10.54
14,4,14,14,14,4,14,14,1.3,0.01,FALSE,8.43,898.21,21.91,41,70.73,35.14,-10.08
14,4,14,14,14,14,4,4,1.1,0.01,FALSE,3.84,545.49,13.64,40,57.5,32.07,-11.3
14,4,14,14,14,14,4,4,1.3,0.01,FALSE,3.84,520.73,13.02,40,57.5,30.61,-10.79
14,4,14,14,14,14,4,14,1.1,0.01,FALSE,4.29,814.79,14.29,57,61.4,30.35,-11.25
14,4,14,14,14,14,4,14,1.3,0.01,FALSE,4.29,778.6,13.66,57,61.4,29.01,-10.75
14,4,14,14,14,14,14,4,1.1,0.01,FALSE,5.13,730.41,16.23,45,60,33.6,-9.83
14,4,14,14,14,14,14,4,1.3,0.01,FALSE,5.13,697.97,15.51,45,60,32.11,-9.39
14,4,14,14,14,14,14,14,1.1,0.01,FALSE,8.49,687.28,25.45,27,66.67,43.28,-10.19
14,4,14,14,14,14,14,14,1.3,0.01,FALSE,8.5,657.97,24.37,27,66.67,41.43,-9.75
14,14,4,4,4,4,4,4,1.1,0.01,FALSE,2.93,367.21,7.2,51,56.86,19.23,-8.65
14,14,4,4,4,4,4,4,1.3,0.01,FALSE,2.94,347.04,6.8,51,56.86,18.15,-8.15
14,14,4,4,4,4,4,14,1.1,0.01,FALSE,4.17,629.08,9.39,67,62.69,19.7,-7.94
14,14,4,4,4,4,4,14,1.3,0.01,FALSE,4.18,595.98,8.9,67,62.69,18.65,-7.49
14,14,4,4,4,4,14,4,1.1,0.01,FALSE,6.06,611.4,11.32,54,68.52,19.79,-7.1
14,14,4,4,4,4,14,4,1.3,0.01,FALSE,6.08,579.39,10.73,54,68.52,18.74,-6.71
14,14,4,4,4,4,14,14,1.1,0.01,FALSE,4.74,467.69,11.99,39,66.67,22.79,-9.61
14,14,4,4,4,4,14,14,1.3,0.01,FALSE,4.74,444.03,11.39,39,66.67,21.64,-9.12
14,14,4,4,4,14,4,4,1.1,0.01,FALSE,3.18,440.82,9.38,47,53.19,25.73,-9.2
14,14,4,4,4,14,4,4,1.3,0.01,FALSE,3.18,417.89,8.89,47,53.19,24.38,-8.71
14,14,4,4,4,14,4,14,1.1,0.01,FALSE,3.3,577.92,9.32,62,59.68,22.42,-10.07
14,14,4,4,4,14,4,14,1.3,0.01,FALSE,3.3,548.69,8.85,62,59.68,21.29,-9.56
14,14,4,4,4,14,14,4,1.1,0.01,FALSE,4.21,590.96,10.55,56,60.71,22.79,-8.36
14,14,4,4,4,14,14,4,1.3,0.01,FALSE,4.21,561.06,10.02,56,60.71,21.63,-7.93
14,14,4,4,4,14,14,14,1.1,0.01,FALSE,4.75,487.4,14.34,34,61.76,29.4,-10
14,14,4,4,4,14,14,14,1.3,0.01,FALSE,4.74,463.47,13.63,34,61.76,27.97,-9.53
14,14,4,4,14,4,4,4,1.1,0.01,FALSE,5.01,698,15.17,46,63.04,30.08,-10.25
14,14,4,4,14,4,4,4,1.3,0.01,FALSE,5,660.48,14.36,46,63.04,28.47,-9.71
14,14,4,4,14,4,4,14,1.1,0.01,FALSE,4.43,869.61,11.91,73,64.38,23.89,-9.74
14,14,4,4,14,4,4,14,1.3,0.01,FALSE,4.43,825.62,11.31,73,64.38,22.68,-9.25
14,14,4,4,14,4,14,4,1.1,0.01,FALSE,7.29,927.3,16.86,55,69.09,28.28,-8.68
14,14,4,4,14,4,14,4,1.3,0.01,FALSE,7.29,880.39,16.01,55,69.09,26.85,-8.24
14,14,4,4,14,4,14,14,1.1,0.01,FALSE,10.83,898.05,22.45,40,77.5,31.92,-10.15
14,14,4,4,14,4,14,14,1.3,0.01,FALSE,10.83,855,21.38,40,77.5,30.39,-9.66
14,14,4,4,14,14,4,4,1.1,0.01,FALSE,3.62,427.05,11.24,38,57.89,26.81,-10.18
14,14,4,4,14,14,4,4,1.3,0.01,FALSE,3.62,405.45,10.67,38,57.89,25.46,-9.66
14,14,4,4,14,14,4,14,1.1,0.01,FALSE,3.8,623.45,10.94,57,63.16,23.51,-10.61
14,14,4,4,14,14,4,14,1.3,0.01,FALSE,3.79,593.37,10.41,57,63.16,22.38,-10.11
14,14,4,4,14,14,14,4,1.1,0.01,FALSE,5.08,590.92,12.31,48,66.67,22.99,-9.05
14,14,4,4,14,14,14,4,1.3,0.01,FALSE,5.07,562.14,11.71,48,66.67,21.88,-8.63
14,14,4,4,14,14,14,14,1.1,0.01,FALSE,7.64,493.04,19.72,25,72,31.52,-10.61
14,14,4,4,14,14,14,14,1.3,0.01,FALSE,7.65,470.45,18.82,25,72,30.06,-10.1
14,14,4,14,4,4,4,4,1.1,0.01,FALSE,2.87,394.66,7.59,52,55.77,20.9,-9.19
14,14,4,14,4,4,4,4,1.3,0.01,FALSE,2.87,375.46,7.22,52,55.77,19.86,-8.71
14,14,4,14,4,4,4,14,1.1,0.01,FALSE,4.08,693.46,9.77,71,60.56,21.37,-8.05
14,14,4,14,4,4,4,14,1.3,0.01,FALSE,4.09,660.69,9.31,71,60.56,20.33,-7.63
14,14,4,14,4,4,14,4,1.1,0.01,FALSE,4.61,593.31,10.99,54,61.11,22.96,-7.83
14,14,4,14,4,4,14,4,1.3,0.01,FALSE,4.63,565.62,10.47,54,61.11,21.87,-7.43
14,14,4,14,4,4,14,14,1.1,0.01,FALSE,4.68,489.57,12.55,39,64.1,24.9,-9.5
14,14,4,14,4,4,14,14,1.3,0.01,FALSE,4.69,467.19,11.98,39,64.1,23.76,-9.05
14,14,4,14,4,14,4,4,1.1,0.01,FALSE,2.95,413.11,9.84,42,50,29.78,-10.11
14,14,4,14,4,14,4,4,1.3,0.01,FALSE,2.95,394.06,9.38,42,50,28.38,-9.61
14,14,4,14,4,14,4,14,1.1,0.01,FALSE,3.06,558.66,9.31,60,56.67,24.41,-10.44
14,14,4,14,4,14,4,14,1.3,0.01,FALSE,3.06,533.16,8.89,60,56.67,23.28,-9.94
14,14,4,14,4,14,14,4,1.1,0.01,FALSE,3.64,480.94,10.93,44,56.82,26.52,-9.58
14,14,4,14,4,14,14,4,1.3,0.01,FALSE,3.65,459.25,10.44,44,56.82,25.3,-9.12
14,14,4,14,4,14,14,14,1.1,0.01,FALSE,3.99,382.64,14.17,27,55.56,34.04,-10.67
14,14,4,14,4,14,14,14,1.3,0.01,FALSE,3.99,365.65,13.54,27,55.56,32.53,-10.19
14,14,4,14,14,4,4,4,1.1,0.01,FALSE,3.94,607.47,13.81,44,56.82,32.56,-10.87
14,14,4,14,14,4,4,4,1.3,0.01,FALSE,3.93,577.12,13.12,44,56.82,30.96,-10.36
14,14,4,14,14,4,4,14,1.1,0.01,FALSE,3.9,859.23,11.46,75,60,25.68,-9.88
14,14,4,14,14,4,4,14,1.3,0.01,FALSE,3.9,819.48,10.93,75,60,24.48,-9.41
14,14,4,14,14,4,14,4,1.1,0.01,FALSE,5.26,798.82,16.3,49,59.18,34.01,-9.37
14,14,4,14,14,4,14,4,1.3,0.01,FALSE,5.27,761.8,15.55,49,59.18,32.43,-8.93
14,14,4,14,14,4,14,14,1.1,0.01,FALSE,8.21,794.56,22.7,35,71.43,36.19,-11.02
14,14,4,14,14,4,14,14,1.3,0.01,FALSE,8.21,759.28,21.69,35,71.43,34.58,-10.53
14,14,4,14,14,14,4,4,1.1,0.01,FALSE,3.24,405.03,11.25,36,52.78,30.84,-10.64
14,14,4,14,14,14,4,4,1.3,0.01,FALSE,3.24,386.34,10.73,36,52.78,29.42,-10.16
14,14,4,14,14,14,4,14,1.1,0.01,FALSE,3.53,628.34,11.02,57,59.65,25.79,-10.81
14,14,4,14,14,14,4,14,1.3,0.01,FALSE,3.53,600.43,10.53,57,59.65,24.64,-10.33
14,14,4,14,14,14,14,4,1.1,0.01,FALSE,4.1,529.58,12.32,43,58.14,28.01,-9.48
14,14,4,14,14,14,14,4,1.3,0.01,FALSE,4.1,506.06,11.77,43,58.14,26.77,-9.06
14,14,4,14,14,14,14,14,1.1,0.01,FALSE,6.47,453.41,20.61,22,63.64,38.3,-10.35
14,14,4,14,14,14,14,14,1.3,0.01,FALSE,6.48,434.04,19.73,22,63.64,36.66,-9.91
14,14,14,4,4,4,4,4,1.1,0.01,FALSE,4.18,639.55,10.32,62,62.9,21.56,-8.75
14,14,14,4,4,4,4,4,1.3,0.01,FALSE,4.19,609.46,9.83,62,62.9,20.52,-8.29
14,14,14,4,4,4,4,14,1.1,0.01,FALSE,3.9,810.67,10.13,80,61.25,22.26,-9.03
14,14,14,4,4,4,4,14,1.3,0.01,FALSE,3.91,772.91,9.66,80,61.25,21.19,-8.57
14,14,14,4,4,4,14,4,1.1,0.01,FALSE,5.56,827.03,12.34,67,68.66,21.92,-8.64
14,14,14,4,4,4,14,4,1.3,0.01,FALSE,5.58,788.89,11.77,67,68.66,20.89,-8.2
14,14,14,4,4,4,14,14,1.1,0.01,FALSE,4.5,661.3,12.25,54,64.81,24.29,-9.93
14,14,14,4,4,4,14,14,1.3,0.01,FALSE,4.51,631.4,11.69,54,64.81,23.18,-9.46
14,14,14,4,4,14,4,4,1.1,0.01,FALSE,4.03,601.06,11.34,53,58.49,25.78,-9
14,14,14,4,4,14,4,4,1.3,0.01,FALSE,4.04,573.53,10.82,53,58.49,24.58,-8.57
14,14,14,4,4,14,4,14,1.1,0.01,FALSE,2.76,567.01,8.22,69,56.52,22.82,-10.77
14,14,14,4,4,14,4,14,1.3,0.01,FALSE,2.76,541.18,7.84,69,56.52,21.77,-10.26
14,14,14,4,4,14,14,4,1.1,0.01,FALSE,3.68,622.07,9.87,63,60.32,22.49,-9.3
14,14,14,4,4,14,14,4,1.3,0.01,FALSE,3.68,594.11,9.43,63,60.32,21.46,-8.86
14,14,14,4,4,14,14,14,1.1,0.01,FALSE,3.75,497.94,11.58,43,58.14,27.16,-10.06
14,14,14,4,4,14,14,14,1.3,0.01,FALSE,3.75,475.83,11.07,43,58.14,25.95,-9.61
14,14,14,4,14,4,4,4,1.1,0.01,FALSE,5.3,868.34,15.51,56,66.07,28.92,-10.63
14,14,14,4,14,4,4,4,1.3,0.01,FALSE,5.3,826.37,14.76,56,66.07,27.53,-10.12
14,14,14,4,14,4,4,14,1.1,0.01,FALSE,3.95,955.69,11.95,80,62.5,25.59,-10.79
14,14,14,4,14,4,4,14,1.3,0.01,FALSE,3.96,911.64,11.4,80,62.5,24.4,-10.28
14,14,14,4,14,4,14,4,1.1,0.01,FALSE,6,1047.08,16.11,65,67.69,28.56,-9.97
14,14,14,4,14,4,14,4,1.3,0.01,FALSE,6.01,998.95,15.37,65,67.69,27.24,-9.5
14,14,14,4,14,4,14,14,1.1,0.01,FALSE,8.27,1045.68,19.73,53,73.58,30.5,-10.27
14,14,14,4,14,4,14,14,1.3,0.01,FALSE,8.27,999.24,18.85,53,73.58,29.14,-9.81
14,14,14,4,14,14,4,4,1.1,0.01,FALSE,4.86,603.44,13.41,45,64.44,26.19,-9.76
14,14,14,4,14,14,4,4,1.3,0.01,FALSE,4.86,575.82,12.8,45,64.44,25,-9.32
14,14,14,4,14,14,4,14,1.1,0.01,FALSE,3.36,694.45,10.52,66,60.61,24.72,-11.31
14,14,14,4,14,14,4,14,1.3,0.01,FALSE,3.36,663.61,10.05,66,60.61,23.62,-10.81
14,14,14,4,14,14,14,4,1.1,0.01,FALSE,4.63,698.53,12.25,57,66.67,23.45,-10.14
14,14,14,4,14,14,14,4,1.3,0.01,FALSE,4.63,667.5,11.71,57,66.67,22.41,-9.69
14,14,14,4,14,14,14,14,1.1,0.01,FALSE,5.62,579.26,16.09,36,66.67,29.36,-10.44
14,14,14,4,14,14,14,14,1.3,0.01,FALSE,5.63,554.33,15.4,36,66.67,28.09,-9.99
14,14,14,14,4,4,4,4,1.1,0.01,FALSE,3.02,369.09,8.39,44,56.82,22.06,-9.6
14,14,14,14,4,4,4,4,1.3,0.01,FALSE,3.04,352.85,8.02,44,56.82,21.03,-9.1
14,14,14,14,4,4,4,14,1.1,0.01,FALSE,5.05,739.23,12.12,61,63.93,23.63,-8.29
14,14,14,14,4,4,4,14,1.3,0.01,FALSE,5.1,707.63,11.6,61,63.93,22.57,-7.85
14,14,14,14,4,4,14,4,1.1,0.01,FALSE,6.26,592.19,13.16,45,66.67,23.49,-7.51
14,14,14,14,4,4,14,4,1.3,0.01,FALSE,6.32,566.88,12.6,45,66.67,22.45,-7.11
14,14,14,14,4,4,14,14,1.1,0.01,FALSE,6.27,507.51,16.37,31,67.74,28.75,-9.63
14,14,14,14,4,4,14,14,1.3,0.01,FALSE,6.31,486.48,15.69,31,67.74,27.53,-9.16
14,14,14,14,4,14,4,4,1.1,0.01,FALSE,3.32,458.68,11.47,40,52.5,31.26,-10.41
14,14,14,14,4,14,4,4,1.3,0.01,FALSE,3.33,439.7,10.99,40,52.5,29.92,-9.93
14,14,14,14,4,14,4,14,1.1,0.01,FALSE,3.75,671.72,11.99,56,60.71,26.94,-11.1
14,14,14,14,4,14,4,14,1.3,0.01,FALSE,3.77,643.97,11.5,56,60.71,25.79,-10.59
14,14,14,14,4,14,14,4,1.1,0.01,FALSE,4.16,571.36,12.16,47,57.45,27.86,-9.04
14,14,14,14,4,14,14,4,1.3,0.01,FALSE,4.18,548.15,11.66,47,57.45,26.68,-8.61
14,14,14,14,4,14,14,14,1.1,0.01,FALSE,6.05,529.73,20.37,26,61.54,39.66,-10.49
14,14,14,14,4,14,14,14,1.3,0.01,FALSE,6.06,508.42,19.55,26,61.54,38.05,-10.04
14,14,14,14,14,4,4,4,1.1,0.01,FALSE,4.85,716.84,17.92,40,62.5,36.13,-12.42
14,14,14,14,14,4,4,4,1.3,0.01,FALSE,4.84,683.92,17.1,40,62.5,34.48,-11.88
14,14,14,14,14,4,4,14,1.1,0.01,FALSE,4.74,984.73,14.48,68,64.71,28.37,-10.98
14,14,14,14,14,4,4,14,1.3,0.01,FALSE,4.75,942.9,13.87,68,64.71,27.15,-10.48
14,14,14,14,14,4,14,4,1.1,0.01,FALSE,6.86,926.3,19.71,47,65.96,34.98,-9.89
14,14,14,14,14,4,14,4,1.3,0.01,FALSE,6.88,886.75,18.87,47,65.96,33.47,-9.43
14,14,14,14,14,4,14,14,1.1,0.01,FALSE,12.8,962.79,29.18,33,78.79,40.17,-11.66
14,14,14,14,14,4,14,14,1.3,0.01,FALSE,12.8,923.04,27.97,33,78.79,38.51,-11.17
14,14,14,14,14,14,4,4,1.1,0.01,FALSE,3.62,414.68,13.38,31,58.06,31.83,-12.18
14,14,14,14,14,14,4,4,1.3,0.01,FALSE,3.62,397,12.81,31,58.06,30.49,-11.67
14,14,14,14,14,14,4,14,1.1,0.01,FALSE,4.25,699.46,13.71,51,64.71,27.72,-11.97
14,14,14,14,14,14,4,14,1.3,0.01,FALSE,4.25,670.86,13.15,51,64.71,26.58,-11.46
14,14,14,14,14,14,14,4,1.1,0.01,FALSE,4.87,542.7,13.92,39,64.1,27.31,-10.01
14,14,14,14,14,14,14,4,1.3,0.01,FALSE,4.88,520.58,13.35,39,64.1,26.19,-9.58
