mn_start_normal,mn_cap_normal,mn_start_trend,mn_cap_trend,enable_scoring,only_body_cross,close_above_hl_threshold,close_above_low_threshold,close_above_recover_low_threshold,low_above_hl_threshold,hl_extend_bar_cross_threshold,close_above_hl_search_range,close_above_hl_bar_count,trap_recover_window_threshold,signal_window,stop_loss_pt,first_gain_ca_multiplier,Total Pnl%,Fit Score,Trade Count,Scale,Sharpe Ratio
10,20,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,1133.99,4.04,71,3,0.576
10,20,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,1051.3,4.04,65,3,0.546
10,20,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,1051.3,4.04,65,3,0.546
10,20,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,515.79,4.04,60,1.497,0.085
10,20,5,30,FALSE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,20,5,30,FALSE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,20,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,997.12,4.04,63,3,0.503
10,20,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,7,2,1,2,1133.99,4.04,71,3,0.576
10,20,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,1133.99,4.04,71,3,0.576
10,20,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,1051.3,4.04,65,3,0.546
10,20,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,1051.3,4.04,65,3,0.546
10,30,5,20,FALSE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,30,5,20,FALSE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,30,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,997.12,4.04,63,3,0.503
10,30,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,7,2,1,2,1133.99,4.04,71,3,0.576
10,30,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,1133.99,4.04,71,3,0.576
10,30,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,1051.3,4.04,65,3,0.546
10,30,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,1051.3,4.04,65,3,0.546
10,30,5,30,FALSE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,30,5,30,FALSE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,1027.46,4.04,64,3,0.52
10,30,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,997.12,4.04,63,3,0.503
10,30,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,7,2,1,2,1133.99,4.04,71,3,0.576
10,30,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,1133.99,4.04,71,3,0.576
10,30,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,1051.3,4.04,65,3,0.546
10,30,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,1051.3,4.04,65,3,0.546
10,40,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,1041.13,4.04,62,3,0.534
10,40,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,1041.13,4.04,62,3,0.534
10,40,5,20,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,6,2,1,2,981.96,4.04,60,3,0.498
10,40,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,1041.13,4.04,62,3,0.534
10,40,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,1041.13,4.04,62,3,0.534
10,40,5,30,FALSE,TRUE,0.25,1.25,1.25,0.5,6,5,3,6,2,1,2,981.96,4.04,60,3,0.498
10,20,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,6,2,1,2,452.13,4.04,50,1.497,-0.035
10,20,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,6,2,1,2,502.97,4.04,55,1.497,0.049
10,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,4,3,6,2,1,2,446.34,4.04,47,1.497,-0.047
10,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,7,2,1,2,532.16,4.04,57,1.497,0.108
10,20,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,7,3,8,2,1,2,532.16,4.04,57,1.497,0.108
10,30,6,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,5,2,1,2,465.61,4.04,49,1.497,-0.014
10,30,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,464.78,4.04,49,1.497,-0.016
10,30,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,464.78,4.04,49,1.497,-0.016
10,30,6,30,TRUE,TRUE,0.25,1.5,1.5,0.5,6,5,3,6,2,1,2,452.27,4.04,48,1.497,-0.034
10,40,6,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,776.94,4.04,48,3,0.362
10,40,6,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,776.94,4.04,48,3,0.362
10,40,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,7,2,1,2,484.06,4.04,52,1.497,0.034
10,40,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,6,3,8,2,1,2,484.06,4.04,52,1.497,0.034
10,40,6,30,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,5,2,1,2,776.94,4.04,48,3,0.362
10,40,6,30,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,5,2,1,2,776.94,4.04,48,3,0.362
15,20,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,1007.86,4.04,65,3,0.524
15,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,5,3,6,2,1,2,536.91,4.04,69,1.297,0.127
15,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,5,3,6,2,1,2,536.91,4.04,69,1.297,0.127
15,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,5,3,6,2,1,2,536.91,4.04,69,1.297,0.127
15,20,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,539.61,4.04,69,1.297,0.135
15,20,4,30,TRUE,TRUE,0.25,1.5,1,0.5,6,5,3,6,2,1,2,516.98,4.04,65,1.297,0.097
15,30,4,20,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,542.67,4.04,68,1.297,0.133
15,30,4,20,FALSE,TRUE,0.25,1.5,1,0.5,6,4,3,5,2,1,2,1007.86,4.04,65,3,0.524
15,30,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,526.42,4.04,63,1.297,0.107
15,40,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,535.01,4.04,65,1.297,0.122
15,40,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,562.37,4.04,70,1.297,0.167
15,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,7,2,1,2,546.39,4.04,66,1.297,0.137
15,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,8,2,1,2,546.39,4.04,66,1.297,0.137
15,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,7,2,1,2,514.31,4.04,59,1.297,0.082
15,20,5,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,8,2,1,2,514.31,4.04,59,1.297,0.082
15,20,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.36,4.04,66,3,0.525
15,20,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,990.65,4.04,62,3,0.503
15,20,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,990.65,4.04,62,3,0.503
15,20,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.36,4.04,66,3,0.525
15,20,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,990.65,4.04,62,3,0.503
15,20,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,990.65,4.04,62,3,0.503
15,30,5,20,TRUE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,554.63,4.04,63,1.297,0.136
15,30,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.36,4.04,66,3,0.525
15,30,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,990.65,4.04,62,3,0.503
15,30,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,990.65,4.04,62,3,0.503
15,30,5,30,TRUE,TRUE,0.25,1.25,1,0.5,6,6,3,6,2,1,2,545.37,4.04,63,1.297,0.125
15,30,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,7,2,1,2,542.68,4.04,61,1.297,0.123
15,30,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,8,2,1,2,542.68,4.04,61,1.297,0.123
15,30,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.36,4.04,66,3,0.525
15,30,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,7,2,1,2,990.65,4.04,62,3,0.503
15,30,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,5,3,8,2,1,2,990.65,4.04,62,3,0.503
15,40,5,20,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,538.27,4.04,60,1.297,0.112
15,40,5,20,FALSE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,982.05,4.04,59,3,0.492
15,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,7,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,TRUE,TRUE,0.25,1,1,0.5,6,4,3,8,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,7,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,8,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,7,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,8,2,1,2,563.76,4.04,64,1.297,0.152
15,40,5,30,FALSE,TRUE,0.25,1.25,1.5,0.5,6,4,3,6,2,1,2,982.05,4.04,59,3,0.492
15,20,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,20,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
15,20,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,443.49,4.04,45,1.297,-0.055
15,20,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,7,2,1,2,453.72,4.04,49,1.297,-0.029
15,20,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,8,2,1,2,453.72,4.04,49,1.297,-0.029
15,20,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,7,2,1,2,453.72,4.04,49,1.297,-0.029
15,20,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,8,2,1,2,453.72,4.04,49,1.297,-0.029
15,20,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,20,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
15,30,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,7,2,1,2,458.38,4.04,51,1.297,-0.022
15,30,6,20,TRUE,TRUE,0.25,1.25,1,0.5,6,7,3,8,2,1,2,458.38,4.04,51,1.297,-0.022
15,30,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,30,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
15,30,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,30,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
15,40,6,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,6,3,6,2,1,2,452.38,4.04,48,1.297,-0.033
15,40,6,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,452.38,4.04,48,1.297,-0.033
15,40,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,40,6,20,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
15,40,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,7,2,1,2,454.68,4.04,47,1.297,-0.031
15,40,6,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,8,2,1,2,454.68,4.04,47,1.297,-0.031
15,40,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,454.32,4.04,47,1.297,-0.032
15,40,6,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,454.32,4.04,47,1.297,-0.032
15,40,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,7,2,1,2,454.32,4.04,47,1.297,-0.032
15,40,6,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,4,3,8,2,1,2,454.32,4.04,47,1.297,-0.032
15,40,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,817.64,4.04,49,3,0.393
15,40,6,30,FALSE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,817.64,4.04,49,3,0.393
10,20,4,20,TRUE,TRUE,0.25,1,1,0.5,6,4,3,6,2,1,2,536.04,4.03,70,1.497,0.126
10,20,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,6,2,1,2,535.25,4.03,70,1.497,0.124
10,20,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,6,2,1,2,535.25,4.03,70,1.497,0.124
10,20,4,20,TRUE,TRUE,0.25,1.5,1.5,0.5,6,6,3,6,2,1,2,509.4,4.03,66,1.497,0.087
10,20,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,7,2,1,2,1081.99,4.03,70,3,0.569
10,20,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,8,2,1,2,1081.99,4.03,70,3,0.569
10,20,4,30,FALSE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,1112.54,4.03,72,3,0.59
10,20,4,30,FALSE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,1112.54,4.03,72,3,0.59
10,20,4,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,7,2,1,2,1112.54,4.03,72,3,0.59
10,20,4,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,8,2,1,2,1112.54,4.03,72,3,0.59
10,20,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,20,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,562.56,4.03,69,1.497,0.169
10,30,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,562.56,4.03,69,1.497,0.169
10,30,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,7,2,1,2,1081.99,4.03,70,3,0.569
10,30,4,20,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,8,2,1,2,1081.99,4.03,70,3,0.569
10,30,4,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,6,2,1,2,521.6,4.03,63,1.497,0.101
10,30,4,30,FALSE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,1112.54,4.03,72,3,0.59
10,30,4,30,FALSE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,1112.54,4.03,72,3,0.59
10,30,4,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,7,2,1,2,1112.54,4.03,72,3,0.59
10,30,4,30,FALSE,TRUE,0.25,1,1,0.5,6,6,3,8,2,1,2,1112.54,4.03,72,3,0.59
10,30,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.25,0.5,6,6,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,7,2,1,2,1110.91,4.03,72,3,0.588
10,30,4,30,FALSE,TRUE,0.25,1,1.5,0.5,6,6,3,8,2,1,2,1110.91,4.03,72,3,0.588
10,40,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,7,3,6,2,1,2,556.55,4.03,71,1.497,0.159
10,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,7,2,1,2,575.26,4.03,69,1.497,0.183
10,20,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,8,2,1,2,575.26,4.03,69,1.497,0.183
10,30,5,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,566.21,4.03,66,1.497,0.163
10,30,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,7,2,1,2,570.93,4.03,64,1.497,0.171
10,30,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,8,2,1,2,570.93,4.03,64,1.497,0.171
10,30,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,6,3,6,2,1,2,541.34,4.03,62,1.497,0.124
10,40,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,980.75,4.03,59,3,0.486
10,40,5,20,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.6,4.03,66,3,0.53
10,40,5,30,TRUE,TRUE,0.25,1.25,1.25,0.5,6,4,3,6,2,1,2,534.23,4.03,59,1.497,0.109
10,40,5,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,6,2,1,2,566.39,4.03,65,1.497,0.163
10,40,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,4,3,6,2,1,2,980.75,4.03,59,3,0.486
10,40,5,30,FALSE,TRUE,0.25,1.25,1,0.5,6,7,3,6,2,1,2,1060.6,4.03,66,3,0.53
10,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,502.94,4.03,55,1.497,0.066
10,20,6,20,TRUE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,502.94,4.03,55,1.497,0.066
10,20,6,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,6,2,1,2,498.48,4.03,54,1.497,0.044
10,20,6,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,5,2,1,2,474.11,4.03,54,1.497,0.004
10,20,6,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,5,2,1,2,473.28,4.03,54,1.497,0.003
10,20,6,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,5,2,1,2,473.28,4.03,54,1.497,0.003
10,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,7,2,1,2,487.57,4.03,53,1.497,0.039
10,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,8,2,1,2,487.57,4.03,53,1.497,0.039
10,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,7,2,1,2,538.41,4.03,58,1.497,0.114
10,30,6,20,TRUE,TRUE,0.25,1.5,1,0.5,6,7,3,8,2,1,2,538.41,4.03,58,1.497,0.114
10,40,6,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,5,2,1,2,462.14,4.03,50,1.497,-0.021
10,40,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,7,2,1,2,487.76,4.03,53,1.497,0.039
10,40,6,30,TRUE,TRUE,0.25,1.5,1,0.5,6,6,3,8,2,1,2,487.76,4.03,53,1.497,0.039
10,40,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,7,2,1,2,534.51,4.03,57,1.497,0.11
10,40,6,30,TRUE,TRUE,0.25,1.5,1.25,0.5,6,7,3,8,2,1,2,534.51,4.03,57,1.497,0.11
15,20,4,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,7,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1,1,0.5,6,6,3,8,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,7,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,6,3,8,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,7,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,6,3,8,2,1,2,544.77,4.03,73,1.297,0.141
15,20,4,20,TRUE,TRUE,0.25,1.5,1.25,0.5,6,4,3,5,2,1,2,512.59,4.03,65,1.297,0.088
15,20,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,7,2,1,2,543.67,4.03,73,1.297,0.138
15,20,4,30,TRUE,TRUE,0.25,1,1,0.5,6,7,3,8,2,1,2,543.67,4.03,73,1.297,0.138
15,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,7,2,1,2,543.67,4.03,73,1.297,0.138
15,20,4,30,TRUE,TRUE,0.25,1,1.25,0.5,6,7,3,8,2,1,2,543.67,4.03,73,1.297,0.138
15,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,7,2,1,2,543.67,4.03,73,1.297,0.138
15,20,4,30,TRUE,TRUE,0.25,1,1.5,0.5,6,7,3,8,2,1,2,543.67,4.03,73,1.297,0.138
15,30,4,20,TRUE,TRUE,0.25,1,1,0.5,6,4,3,7,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1,1,0.5,6,4,3,8,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,7,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1,1.25,0.5,6,4,3,8,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,7,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1,1.5,0.5,6,4,3,8,2,1,2,561.45,4.03,72,1.297,0.161
15,30,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,7,2,1,2,564.41,4.03,72,1.297,0.171
15,30,4,20,TRUE,TRUE,0.25,1.25,1.5,0.5,6,7,3,8,2,1,2,564.41,4.03,72,1.297,0.171
15,30,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,20,FALSE,TRUE,0.25,1,1,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,20,FALSE,TRUE,0.25,1,1.25,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,7,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,20,FALSE,TRUE,0.25,1,1.5,0.5,6,5,3,8,2,1,2,1064.64,4.03,72,3,0.558
15,30,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,7,2,1,2,541.61,4.03,68,1.297,0.132
15,30,4,30,TRUE,TRUE,0.25,1.25,1,0.5,6,4,3,8,2,1,2,541.61,4.03,68,1.297,0.132
15,30,4,30,TRUE,TRUE,0.25,1.25,1.5,0.5,6,5,3,6,2,1,2,531.54,4.03,65,1.297,0.118
15,40,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,7,2,1,2,539.99,4.03,68,1.297,0.133
15,40,4,20,TRUE,TRUE,0.25,1.25,1.25,0.5,6,5,3,8,2,1,2,539.99,4.03,68,1.297,0.133
15,40,4,20,TRUE,TRUE,0.25,1.5,1,0.5,6,4,3,7,2,1,2,537.59,4.03,66,1.297,0.127
